station_name,restaurant_name,distance,address,categories,rating,review_count
101 - Metro O'Donnell,Álbora,1153.0311636409458,No address,"Spanish, Signature Cuisine, Gastropubs",4.3,19
101 - Metro O'Donnell,El Pimiento Verde,1005.1038261036329,No address,Basque,4.9,18
237 - Acueducto de Amaniel,Lakasa,1448.538269884365,No address,"Spanish, Signature Cuisine",4.8,55
237 - Acueducto de Amaniel,La Gabinoteca,1927.5946105323058,No address,"Spanish, Modern European",4.1,66
237 - Acueducto de Amaniel,Goiko Grill,1133.562541699071,No address,Burgers,4.4,29
237 - Acueducto de Amaniel,Ristorante Il Pastaio,1561.1138912713438,No address,Italian,4.5,24
237 - Acueducto de Amaniel,Tierra,1560.3560622852722,No address,"American, Mexican, Vegetarian",4.5,21
237 - Acueducto de Amaniel,Naomi,823.1615593207564,No address,Japanese,4.6,36
237 - Acueducto de Amaniel,Piccola Napoli,777.3119820475526,No address,"Pizza, Italian",4.5,15
237 - Acueducto de Amaniel,New York Burger,1555.4001695530194,No address,"Burgers, Steakhouses, American",4.0,41
237 - Acueducto de Amaniel,Irish Rover,1448.4494257389854,No address,"Sports Bars, Pubs, Fast Food",3.8,53
237 - Acueducto de Amaniel,Monkee Koffee,1266.1085289184916,No address,"Cafeteria, Breakfast & Brunch, Salad",4.2,41
237 - Acueducto de Amaniel,Asador Donostiarra,1664.7055739558532,No address,"Steakhouses, Basque, Spanish",4.1,32
237 - Acueducto de Amaniel,Sylkar,1641.17977683567,No address,"Spanish, Tapas/Small Plates",4.4,31
237 - Acueducto de Amaniel,Kabuki,1136.5014433366036,No address,Japanese,4.3,19
237 - Acueducto de Amaniel,Vagalume,1681.501875278202,No address,"Spanish, Tapas/Small Plates",4.3,10
237 - Acueducto de Amaniel,Clos,1104.7513084878217,No address,"Modern European, Spanish",4.9,9
237 - Acueducto de Amaniel,Nonsolocaffé,1660.1851387999122,No address,Italian,4.6,8
237 - Acueducto de Amaniel,La Máquina,1586.0594765034898,No address,"Spanish, Mediterranean, Tapas/Small Plates",4.1,20
237 - Acueducto de Amaniel,As de Bastos,263.7254409352421,No address,"Spanish, Gluten-Free",4.7,3
237 - Acueducto de Amaniel,La Cantina de la Estación,1501.1495510264351,No address,"Tapas Bars, Spanish, Asturian",4.2,21
237 - Acueducto de Amaniel,Furusato,1125.1961261721851,No address,Chinese,4.1,14
