,id,name,latitude,longitude,free_bikes,empty_slots
149,39dde5332ebd20ce287255aed6cdb42a,465 - Cordel de Pavones - Bulevar José Prat,40.397375,-3.619645,10,14
150,3a07da5630da7a0a0b26895c111853bc,172 - Estación de tren de Delicias,40.4008279,-3.6934925999999995,20,2
151,3a24af196a30137f48cb2ac73b199dea,62 - Hospital M. Infantil Gregorio Marañón,40.4213148,-3.6724968,15,12
152,3a86036142a1936c5cc685aee13414d6,220 - Plaza del Encuentro,40.406156,-3.651384,8,15
153,3accaf9e0ef85e6142a544f1a8810549,310 - Estación de tren de Aravaca,40.4490509,-3.7845536000000006,3,20
154,3ae4db9c0dd5e831de06bfdb65a61caf,398 - Orovilla - Felicidad,40.3587,-3.6895,6,21
155,3b80f15a76f41e270e4334ec505b29a6,283 - Museo Nacional del Prado,40.4152082,-3.6919057,7,15
156,3d0b8ef634692746e5d893b833f803b4,300 - Capitan Blanco Argibay - Alfalfa,40.4667435,-3.7031881999999996,11,13
157,3d3ffc63ae3bab538bcd623a79bbb3d9,278 - Paseo los Pontones - Ps. Melancólicos,40.4040433,-3.7196,12,11
158,3df91310e0919bc375606b54000a6f64,425 - Ramón Perez Ayala - Pque. Cerro Tío Pío,40.40003472,-3.65381017,15,7
159,3edc2d4c5e978a213d1bed3e01b4527c,496 - Cronos,40.4384695,-3.6194333,21,7
160,3f4bcb46682504627d63e9516ac7560d,290 - Francisco Suárez - Paseo de La Habana,40.46437817,-3.6799441599999994,13,10
161,3fa0a001b00a46c387c507aaf8141812,46 - Ribera de Curtidores,40.4053153,-3.7071258999999994,18,9
162,3fd1a714478d11d5109d549d95d40c82,158 - Alberto Alcocer - Padre Damián,40.45869,-3.6846250000000005,10,13
163,3fdda2d9c6d7f9597083248123d60ee6,"353 - Mercedes Arteaga, 21",40.39251608002938,-3.7222175704754585,10,14
164,401f3d6c3ee9cba6df6f883c4226411a,40 - Conde de Romanones,40.413778406369765,-3.7047949666162405,14,8
165,420e058b43fddf6c1f11fd5d1c16a16c,250 - Serrano - CSIC,40.4406491,-3.6858096,13,14
166,421da0706e9c65800dc8a9d8abe4f80d,88 - Velázquez-Padilla,40.4313576,-3.6838303,7,16
167,43007eccb46bc0895703e76966d34341,536 - Boj,40.4560204,-3.6180818,6,17
168,43250f8ff4ce50f7f47eadd6ad2a488d,543 - Tomas Redondo,40.47178414,-3.6291380199999996,4,19
169,43531742325d6e5f10faef6595870f6a,383 - Metro San Fermín-Orcasur,40.3700017,-3.6939702000000003,7,16
170,437ea93c9316a96c66bfe3f603209c09,319 - Valdesangil,40.4684218,-3.7166729,13,11
171,438d4a466ecf5de6cafb9bbb4d00d941,485 - Francisco Villaespesa - Ledesma,40.4293263,-3.6464629,12,11
172,43f2751a2daba871eb6693e2bb3e2afb,13 - Conde Duque,40.4273,-3.7104999999999997,19,3
173,45481c523c2d8af3aed9999658f60046,243 - Cartagena,40.43503,-3.6701200000000003,10,12
174,45a6e170315181179d616c8dc5b72222,56 - Plaza del Carmen ,40.4190322,-3.7039032999999995,0,0
175,46c37684079c9cd21fcdfa6aa9cfbc30,397 - Centro Deportivo Municipal Orcasur,40.36809336,-3.6983803799999997,15,9
176,46ef3a7c5828041713390b9ac240202f,358 - Verdad,40.391787,-3.7171600000000002,22,1
177,47016887b20487cd19e7d61b3f7d18df,50 - Museo Reina Sofía,40.4083684,-3.6933462999999995,18,6
178,4729ebb0f1d044f5c0ce1b0a95b1503a,318 - C. Deportivo Mpal. José María Cagigal,40.43205131007265,-3.7370276473602226,21,2
179,4776704edbd9c2304b5744e788c5f1b3,503 - Zaldívar - Valdecanillas,40.43209033,-3.62650373,18,6
180,4899ed043d7a79f7de07fa8ea491f52d,298 - Marques de Viana - Bellver,40.463643,-3.704478,12,7
